Category,unit_price,Rating,Stock Available,Discount
A,7967.0,2.6920837831256943,In Stock,48.0
B,2242.0,3.0405392671861478,In Stock,27.0
B,9381.0,3.0405392671861478,Out of Stock,7.0
B,769.0,3.0405392671861478,In Stock,35.0
A,153.0,4.507532756226666,In Stock,8.0
B,805.0,3.0405392671861478,Out of Stock,29.0
B,3387.0,4.130383273717196,In Stock,44.0
B,7499.0,3.5163724661934577,In Stock,41.0
C,1549.0,4.9201060080712615,Out of Stock,49.0
A,5832.0,3.0405392671861478,Out of Stock,24.53860160233066
B,6118.0,3.6411992826857635,Out of Stock,45.0
C,8208.0,3.0405392671861478,Out of Stock,24.0
B,5377.0,3.0405392671861478,In Stock,37.0
B,3830.0,4.962053876300062,In Stock,18.0
D,5024.705208333334,2.264254027042837,Out of Stock,14.0
A,2047.0,3.0405392671861478,In Stock,37.0
B,3325.0,3.0405392671861478,In Stock,41.0
B,4604.0,3.0405392671861478,In Stock,24.53860160233066
D,8094.0,1.3265823298382928,In Stock,22.0
B,3668.0,3.0405392671861478,Out of Stock,20.0
A,5440.0,3.0405392671861478,In Stock,25.0
A,1516.0,3.0653659552351487,Out of Stock,26.0
B,7292.0,1.956199614358629,Out of Stock,38.0
B,7893.0,4.347595138363763,In Stock,4.0
B,4899.0,3.0405392671861478,Out of Stock,2.0
B,6583.0,3.0405392671861478,Out of Stock,19.0
B,2697.0,3.0405392671861478,Out of Stock,6.0
B,1230.0,3.0405392671861478,In Stock,45.0
B,8440.0,3.0405392671861478,Out of Stock,48.0
C,131.0,1.5132316203787592,Out of Stock,34.0
B,9386.0,3.0405392671861478,In Stock,27.0
C,4235.0,3.0405392671861478,Out of Stock,8.0
B,3511.0,3.0405392671861478,In Stock,39.0
A,786.0,4.453296498183544,Out of Stock,3.0
D,583.0,3.0405392671861478,In Stock,18.0
B,6559.0,3.380128895145642,Out of Stock,21.0
B,1484.0,1.0546772209669135,In Stock,24.53860160233066
B,531.0,3.0405392671861478,In Stock,6.0
B,9994.0,3.0405392671861478,In Stock,4.0
B,5024.705208333334,3.0405392671861478,Out of Stock,35.0
C,4555.0,3.0405392671861478,In Stock,47.0
C,698.0,1.0003662024741131,In Stock,39.0
A,1883.0,3.4573934291458968,Out of Stock,3.0
B,9054.0,3.0405392671861478,Out of Stock,28.0
B,1407.0,3.0405392671861478,Out of Stock,7.0
C,4784.0,1.5226824999001147,In Stock,48.0
B,1305.0,3.0405392671861478,In Stock,34.0
B,5024.705208333334,3.0405392671861478,In Stock,15.0
B,6519.0,3.0405392671861478,In Stock,20.0
B,4466.0,2.6048441093716592,In Stock,17.0
A,8361.0,3.0405392671861478,In Stock,24.53860160233066
B,4375.0,2.848049382977214,In Stock,28.0
B,1574.0,3.0405392671861478,Out of Stock,13.0
B,3980.0,2.7020552632398904,In Stock,6.0
C,6600.0,3.0405392671861478,In Stock,27.0
B,9365.0,3.0405392671861478,In Stock,10.0
D,6906.0,2.1277348183742424,In Stock,7.0
B,3582.0,4.279993003875816,Out of Stock,22.0
B,8853.0,3.0405392671861478,In Stock,41.0
B,7370.0,3.0405392671861478,In Stock,21.0
C,1125.0,2.84810954028506,In Stock,40.0
D,4078.0,3.0405392671861478,In Stock,23.0
C,5176.0,4.094455392438393,Out of Stock,40.0
B,594.0,4.612715087277782,In Stock,41.0
B,8748.0,3.0405392671861478,In Stock,45.0
B,2281.0,3.942969008675178,Out of Stock,40.0
B,7626.0,3.0405392671861478,Out of Stock,24.53860160233066
C,9615.0,2.845403294594589,In Stock,41.0
B,1632.0,3.0405392671861478,Out of Stock,39.0
B,2994.0,2.595914846983793,Out of Stock,15.0
B,7912.0,3.6225694620461564,Out of Stock,24.53860160233066
B,501.0,3.0405392671861478,Out of Stock,27.0
B,1548.0,3.0405392671861478,In Stock,30.0
B,1832.0,3.0405392671861478,In Stock,21.0
D,7705.0,3.0405392671861478,Out of Stock,10.0
B,5136.0,3.3386334929388797,In Stock,21.0
B,5024.705208333334,3.0405392671861478,In Stock,37.0
D,1666.0,1.2314206218420702,Out of Stock,22.0
B,9997.0,3.678127908944229,Out of Stock,44.0
B,7582.0,2.3017209131585896,Out of Stock,34.0
B,6219.0,3.0405392671861478,Out of Stock,3.0
B,9824.0,3.0405392671861478,Out of Stock,12.0
A,5925.0,3.3808196880250336,In Stock,43.0
D,3479.0,1.8010249722634017,In Stock,39.0
B,4517.0,2.223675516470062,In Stock,43.0
B,4032.0,3.0405392671861478,In Stock,9.0
B,7509.0,1.8099457360198339,In Stock,2.0
B,1160.0,3.3629090517254503,Out of Stock,33.0
C,3939.0,3.0405392671861478,In Stock,19.0
B,284.0,4.852188045919742,In Stock,33.0
B,3858.0,3.0405392671861478,In Stock,5.0
B,7421.0,3.0405392671861478,Out of Stock,24.53860160233066
B,4355.0,1.4100588844461264,Out of Stock,28.0
B,4264.0,1.5954348216118688,Out of Stock,2.0
B,2461.0,3.0405392671861478,Out of Stock,30.0
C,5024.705208333334,4.046168596069071,In Stock,32.0
B,8355.0,3.0405392671861478,In Stock,33.0
B,1541.0,3.0405392671861478,In Stock,4.0
D,1991.0,3.0405392671861478,In Stock,48.0
B,8502.0,3.0405392671861478,Out of Stock,1.0
D,4755.0,1.507043993626711,Out of Stock,24.53860160233066
B,9515.0,3.0405392671861478,Out of Stock,20.0
B,6835.0,3.9777128634497267,In Stock,24.0
B,5455.0,2.10595801008045,In Stock,15.0
B,9713.0,3.0405392671861478,Out of Stock,7.0
D,119.0,4.179211664673361,In Stock,0.0
B,6973.0,2.0819437985546476,In Stock,39.0
A,5024.705208333334,3.0405392671861478,Out of Stock,42.0
D,8350.0,3.0405392671861478,In Stock,36.0
B,4680.0,3.600736411956428,In Stock,10.0
B,243.0,2.1757838751456924,In Stock,6.0
B,1455.0,3.0405392671861478,Out of Stock,9.0
B,6383.0,1.7145024662314916,Out of Stock,17.0
B,8544.0,3.0405392671861478,In Stock,24.53860160233066
B,6077.0,4.11200665823274,In Stock,36.0
D,7204.0,3.0405392671861478,Out of Stock,47.0
B,4540.0,3.0405392671861478,Out of Stock,43.0
B,9512.0,1.5769284724355401,In Stock,1.0
B,1269.0,3.0405392671861478,In Stock,48.0
B,7228.0,3.0405392671861478,Out of Stock,13.0
B,8189.0,3.411848156695279,In Stock,45.0
B,8956.0,3.0405392671861478,Out of Stock,28.0
B,1358.0,3.0405392671861478,Out of Stock,47.0
B,1726.0,1.6422400227265581,Out of Stock,13.0
B,7272.0,2.700906849936601,Out of Stock,37.0
B,1551.0,3.1811283048975403,Out of Stock,24.0
B,8761.0,1.1723976920442256,Out of Stock,10.0
B,3360.0,3.3350681660787793,Out of Stock,25.0
B,1086.0,3.0330069590254403,Out of Stock,12.0
B,9435.0,3.0405392671861478,Out of Stock,28.0
B,1383.0,3.0405392671861478,Out of Stock,33.0
B,6458.0,4.372465123797411,Out of Stock,42.0
B,2482.0,3.0405392671861478,In Stock,27.0
B,7610.0,3.45429992558047,Out of Stock,18.0
B,3840.0,4.577775185706755,Out of Stock,24.53860160233066
B,781.0,3.9933350650194983,In Stock,14.0
B,6500.0,3.7832683235771563,In Stock,10.0
B,6014.0,2.7406709575619455,In Stock,7.0
B,428.0,3.635928209685469,In Stock,12.0
B,8425.0,2.9068063633153094,In Stock,9.0
B,5710.0,1.5835296387258575,In Stock,49.0
B,8988.0,3.0405392671861478,Out of Stock,13.0
C,8534.0,3.0405392671861478,In Stock,15.0
B,5024.705208333334,3.0405392671861478,In Stock,1.0
B,6998.0,2.148496924601112,In Stock,25.0
B,232.0,3.0405392671861478,In Stock,28.0
D,1818.0,3.0405392671861478,Out of Stock,23.0
B,5687.0,4.220820119623996,In Stock,47.0
C,3212.0,1.0910642742450496,In Stock,0.0
A,4124.0,3.0405392671861478,Out of Stock,9.0
B,2245.0,1.5822338232929027,In Stock,24.53860160233066
B,5024.705208333334,3.0405392671861478,Out of Stock,16.0
B,3148.0,3.0405392671861478,In Stock,21.0
B,5694.0,4.794151328211388,Out of Stock,47.0
B,2773.0,1.455846430771047,Out of Stock,24.53860160233066
B,5024.705208333334,3.0405392671861478,Out of Stock,26.0
B,1567.0,3.0405392671861478,In Stock,18.0
C,4001.0,3.0405392671861478,Out of Stock,21.0
C,4087.0,3.0405392671861478,In Stock,4.0
B,6382.0,3.0405392671861478,In Stock,24.53860160233066
B,8198.0,2.676582154903519,In Stock,0.0
B,5024.705208333334,3.0405392671861478,Out of Stock,5.0
B,1864.0,3.0405392671861478,Out of Stock,38.0
B,3961.0,3.3236559158554635,Out of Stock,17.0
B,4316.0,3.0405392671861478,In Stock,26.0
B,7081.0,2.402888252253565,In Stock,14.0
B,9215.0,3.204453134685181,Out of Stock,8.0
B,1976.0,3.7834911848370236,In Stock,10.0
D,2408.0,3.032031230888091,Out of Stock,23.0
D,5256.0,3.0405392671861478,Out of Stock,27.0
B,5024.705208333334,3.0405392671861478,Out of Stock,45.0
A,401.0,3.0405392671861478,In Stock,17.0
B,9240.0,3.0405392671861478,In Stock,24.0
B,1802.0,3.0405392671861478,In Stock,42.0
B,8910.0,4.21119272612254,Out of Stock,40.0
B,9164.0,4.525919840386209,In Stock,2.0
C,2412.0,2.124738196450805,Out of Stock,24.53860160233066
B,3408.0,3.0405392671861478,Out of Stock,34.0
B,8331.0,1.369866623096581,In Stock,8.0
B,5587.0,2.3741291581544175,In Stock,7.0
A,5662.0,4.03760845878419,Out of Stock,24.53860160233066
D,4973.0,4.2901757733141785,In Stock,24.53860160233066
A,1285.0,3.318983323315053,In Stock,43.0
B,3606.0,3.0405392671861478,Out of Stock,24.53860160233066
B,5359.0,4.364568268130034,In Stock,42.0
B,5024.705208333334,3.1823089747768463,Out of Stock,12.0
B,2792.0,3.0405392671861478,Out of Stock,13.0
D,1487.0,3.0405392671861478,In Stock,11.0
B,2516.0,3.0405392671861478,In Stock,9.0
D,6665.0,3.0405392671861478,In Stock,24.0
C,9620.0,3.0405392671861478,In Stock,2.0
B,580.0,3.0405392671861478,In Stock,38.0
B,1838.0,3.2382792922433934,Out of Stock,48.0
D,1062.0,3.0405392671861478,In Stock,40.0
B,7524.0,3.0405392671861478,Out of Stock,13.0
B,2743.0,3.0405392671861478,Out of Stock,6.0
B,9160.0,1.5860427170772518,In Stock,32.0
B,9041.0,4.718581080022467,Out of Stock,42.0
B,1315.0,2.186905605761271,Out of Stock,7.0
B,4360.0,1.3567429757504579,Out of Stock,28.0
B,165.0,2.379961257531627,Out of Stock,24.53860160233066
B,7475.0,1.3853874993597444,Out of Stock,44.0
B,7392.0,2.595956086375237,In Stock,40.0
B,377.0,3.0405392671861478,In Stock,27.0
B,2134.0,3.1163714465775616,Out of Stock,0.0
B,6150.0,2.213504459361747,In Stock,3.0
C,7953.0,2.73007516391511,Out of Stock,49.0
B,9044.0,3.0405392671861478,In Stock,42.0
B,7669.0,2.9599267600503087,Out of Stock,30.0
A,8208.0,2.0577631705395856,Out of Stock,24.53860160233066
D,2581.0,3.0405392671861478,In Stock,34.0
B,5096.0,3.262752043673104,Out of Stock,36.0
B,3339.0,4.368292820093259,Out of Stock,9.0
B,2842.0,3.0405392671861478,Out of Stock,44.0
B,2672.0,2.4582264829774525,Out of Stock,43.0
C,8351.0,3.0405392671861478,In Stock,23.0
B,3539.0,4.752877452968955,Out of Stock,11.0
B,8442.0,3.0405392671861478,In Stock,1.0
B,7097.0,2.776603234821165,Out of Stock,49.0
B,582.0,4.429273939654675,Out of Stock,34.0
B,6985.0,2.3702037762405888,Out of Stock,5.0
D,3496.0,3.372831657780841,In Stock,23.0
C,9728.0,3.0405392671861478,Out of Stock,40.0
B,9636.0,3.0405392671861478,In Stock,30.0
B,2025.0,1.6867490805377834,In Stock,1.0
C,6339.0,4.250495609070635,Out of Stock,19.0
B,8158.0,1.6709634885488742,In Stock,9.0
B,5024.705208333334,1.1829466335621035,Out of Stock,49.0
B,7734.0,4.62782298602238,Out of Stock,23.0
B,5205.0,3.0405392671861478,In Stock,37.0
C,6045.0,3.0405392671861478,In Stock,42.0
A,2156.0,3.0405392671861478,Out of Stock,36.0
B,4052.0,3.0405392671861478,Out of Stock,0.0
B,472.0,2.4540425110069464,Out of Stock,24.53860160233066
B,1297.0,3.0405392671861478,In Stock,8.0
B,9669.0,4.278285408896539,In Stock,8.0
C,4205.0,3.0405392671861478,Out of Stock,24.0
B,3580.0,3.5817969669989718,In Stock,45.0
B,8582.0,2.897529265921202,Out of Stock,19.0
B,8226.0,3.0405392671861478,In Stock,31.0
B,6212.0,1.8888780055625483,In Stock,20.0
B,5198.0,2.1968463646974414,In Stock,25.0
B,370.0,3.6523150484339624,In Stock,19.0
D,5389.0,3.0405392671861478,In Stock,24.53860160233066
B,3340.0,3.0405392671861478,In Stock,21.0
B,2028.0,3.0405392671861478,Out of Stock,38.0
D,9613.0,3.0405392671861478,In Stock,33.0
B,5756.0,2.133831431375239,In Stock,35.0
B,4456.0,1.34325087583419,Out of Stock,31.0
B,3194.0,1.6957147208978172,Out of Stock,45.0
D,4558.0,3.0405392671861478,Out of Stock,41.0
B,8507.0,2.2008055578340384,In Stock,28.0
B,5641.0,3.0405392671861478,Out of Stock,47.0
B,7273.0,3.0405392671861478,In Stock,24.53860160233066
B,9134.0,3.0405392671861478,Out of Stock,23.0
B,4183.0,3.8197180127358368,In Stock,40.0
B,1619.0,2.800301293712745,Out of Stock,33.0
B,7423.0,3.855835222589456,Out of Stock,28.0
D,7368.0,3.0405392671861478,In Stock,24.53860160233066
B,2646.0,3.0405392671861478,In Stock,15.0
B,7136.0,3.0405392671861478,Out of Stock,12.0
C,5608.0,1.5638913872965214,Out of Stock,24.53860160233066
C,4045.0,2.8659416778237192,In Stock,20.0
B,9027.0,3.0405392671861478,Out of Stock,28.0
B,6895.0,3.7411615268055147,Out of Stock,7.0
B,6713.0,4.734437404290894,In Stock,13.0
B,7194.0,1.999676653295138,Out of Stock,20.0
D,2159.0,3.8081328537915393,Out of Stock,17.0
A,3594.0,4.2226453594308175,In Stock,3.0
A,1601.0,3.0405392671861478,Out of Stock,13.0
B,9907.0,3.0405392671861478,Out of Stock,24.53860160233066
B,628.0,4.216726918340841,Out of Stock,36.0
D,3259.0,2.3929762773794914,Out of Stock,32.0
B,2013.0,3.0405392671861478,In Stock,37.0
A,7037.0,3.0405392671861478,In Stock,45.0
B,3990.0,1.9471308442819604,Out of Stock,23.0
B,5993.0,1.4513107063200894,In Stock,11.0
B,3202.0,3.0405392671861478,In Stock,30.0
B,2471.0,3.0405392671861478,Out of Stock,41.0
A,3057.0,4.076127733272097,In Stock,12.0
C,9524.0,4.145427581692623,Out of Stock,9.0
B,7061.0,1.8392353182854366,In Stock,18.0
B,9721.0,3.835131887659991,In Stock,45.0
B,7472.0,3.5780314983987744,In Stock,42.0
B,9694.0,3.0405392671861478,In Stock,7.0
B,4059.0,3.0405392671861478,Out of Stock,14.0
D,2158.0,3.0405392671861478,In Stock,44.0
B,9575.0,4.0549774578836715,In Stock,40.0
B,1882.0,1.2836909298692105,Out of Stock,47.0
A,782.0,1.021706192567787,In Stock,24.53860160233066
B,6142.0,2.845211177284195,In Stock,10.0
B,3283.0,3.3276488524552934,In Stock,18.0
A,3134.0,3.0405392671861478,Out of Stock,23.0
D,7059.0,4.651043024048134,Out of Stock,49.0
B,2720.0,3.0405392671861478,In Stock,22.0
A,6758.0,3.0405392671861478,Out of Stock,13.0
B,1574.0,3.0405392671861478,In Stock,22.0
A,9709.0,4.773004112072385,In Stock,26.0
B,1248.0,2.508494358164392,Out of Stock,0.0
D,5008.0,2.0417525985721174,Out of Stock,17.0
B,7198.0,3.0405392671861478,In Stock,39.0
B,4676.0,3.7845565005084136,In Stock,39.0
B,5024.705208333334,3.0405392671861478,Out of Stock,26.0
B,7058.0,3.0405392671861478,In Stock,24.53860160233066
B,4618.0,2.009455209138025,Out of Stock,12.0
B,2232.0,2.611998098814573,Out of Stock,24.53860160233066
A,9891.0,1.9908903767330641,In Stock,19.0
B,4056.0,3.2831517866747566,Out of Stock,19.0
B,6697.0,3.0405392671861478,In Stock,5.0
B,3509.0,3.7581707231127726,In Stock,33.0
B,6999.0,3.0405392671861478,Out of Stock,33.0
B,623.0,1.8897371956590168,Out of Stock,12.0
B,5114.0,3.1160374117652623,Out of Stock,20.0
B,3629.0,2.9488264288766954,Out of Stock,47.0
B,8787.0,1.5000336709024769,Out of Stock,49.0
B,7801.0,2.4446553570294407,Out of Stock,21.0
B,5905.0,3.0405392671861478,Out of Stock,31.0
C,6634.0,3.0405392671861478,Out of Stock,15.0
B,5024.705208333334,3.0405392671861478,Out of Stock,28.0
B,9223.0,3.0405392671861478,In Stock,18.0
B,1561.0,3.2004391967919705,Out of Stock,0.0
B,1303.0,3.0405392671861478,In Stock,4.0
B,2376.0,3.0405392671861478,Out of Stock,24.53860160233066
B,5019.0,3.0405392671861478,In Stock,46.0
B,4841.0,2.806047931616952,In Stock,33.0
C,6973.0,3.1610629350751402,Out of Stock,39.0
C,7441.0,3.0405392671861478,In Stock,19.0
B,7471.0,3.0405392671861478,Out of Stock,0.0
B,5616.0,4.0192936439059,In Stock,5.0
B,5829.0,4.027200719389725,Out of Stock,0.0
A,9813.0,3.0405392671861478,In Stock,25.0
B,9620.0,3.628425790335007,Out of Stock,3.0
B,825.0,3.0405392671861478,In Stock,14.0
B,5474.0,3.0405392671861478,Out of Stock,44.0
B,6980.0,3.0405392671861478,Out of Stock,20.0
C,8653.0,3.0405392671861478,In Stock,27.0
A,7138.0,4.222495917261503,Out of Stock,25.0
B,9022.0,3.0405392671861478,Out of Stock,33.0
D,454.0,2.6905264080381817,Out of Stock,32.0
B,8317.0,3.0405392671861478,Out of Stock,41.0
C,907.0,3.0405392671861478,Out of Stock,0.0
B,911.0,2.4884219425842478,In Stock,39.0
A,844.0,4.86253978510935,In Stock,39.0
C,2674.0,4.741865982120922,In Stock,24.53860160233066
B,3227.0,3.0405392671861478,In Stock,3.0
D,1365.0,3.0405392671861478,In Stock,29.0
B,9674.0,3.0405392671861478,Out of Stock,42.0
B,7954.0,4.511167527398367,In Stock,2.0
C,5294.0,3.168258002074569,Out of Stock,38.0
B,719.0,3.0405392671861478,Out of Stock,24.0
B,1286.0,3.953724457170619,Out of Stock,15.0
D,7190.0,3.8576589902339684,Out of Stock,21.0
C,5024.705208333334,3.0405392671861478,In Stock,25.0
D,3427.0,3.0405392671861478,Out of Stock,24.53860160233066
B,4711.0,3.829284295339148,In Stock,33.0
B,5024.705208333334,3.713276969513463,In Stock,30.0
B,4890.0,3.0405392671861478,Out of Stock,19.0
B,4460.0,3.0405392671861478,In Stock,9.0
D,5762.0,4.687800452003589,In Stock,48.0
B,6368.0,3.0405392671861478,Out of Stock,2.0
B,539.0,3.0405392671861478,Out of Stock,16.0
B,3870.0,4.292567764648681,Out of Stock,21.0
D,6136.0,1.4261184220219767,In Stock,24.53860160233066
B,6780.0,2.9044382453989375,In Stock,9.0
B,7002.0,3.0405392671861478,Out of Stock,19.0
B,8433.0,3.0405392671861478,Out of Stock,40.0
B,6674.0,2.003900119144203,In Stock,46.0
A,8284.0,1.3160250648733314,In Stock,34.0
B,627.0,1.794255370739834,Out of Stock,36.0
B,5639.0,3.882058260924057,Out of Stock,14.0
B,7555.0,3.0405392671861478,In Stock,43.0
C,7720.0,1.0160041094225316,In Stock,43.0
C,1857.0,2.8763061330729176,In Stock,14.0
A,597.0,3.0405392671861478,In Stock,37.0
B,4994.0,4.712620772500198,In Stock,13.0
B,3757.0,3.80679029501891,Out of Stock,48.0
D,5602.0,4.58778375225685,In Stock,36.0
B,8641.0,3.0405392671861478,Out of Stock,11.0
B,5650.0,2.003756662264793,In Stock,17.0
B,4392.0,3.0405392671861478,Out of Stock,33.0
B,2079.0,1.503862719200471,Out of Stock,49.0
B,8740.0,1.7579877406222764,Out of Stock,37.0
B,8185.0,2.5723488428103187,In Stock,41.0
B,4167.0,3.0405392671861478,Out of Stock,24.53860160233066
B,483.0,3.0405392671861478,Out of Stock,12.0
A,688.0,3.0405392671861478,In Stock,3.0
B,7578.0,3.0405392671861478,Out of Stock,15.0
A,4431.0,3.0405392671861478,Out of Stock,23.0
B,7386.0,4.240952422999148,Out of Stock,38.0
B,5024.705208333334,2.3087029082546846,Out of Stock,21.0
B,8911.0,3.0405392671861478,Out of Stock,24.53860160233066
B,2287.0,3.138240023441268,In Stock,7.0
D,8128.0,2.071935100772471,In Stock,24.0
B,9889.0,1.6109558213582051,In Stock,49.0
B,430.0,1.9351377314426248,In Stock,24.53860160233066
B,6445.0,3.0405392671861478,In Stock,17.0
B,4269.0,2.736506752748401,In Stock,36.0
B,5140.0,2.447585241902818,Out of Stock,17.0
D,2792.0,3.5949488586972147,In Stock,24.0
B,4116.0,3.0405392671861478,Out of Stock,40.0
B,7039.0,3.0405392671861478,Out of Stock,21.0
B,5024.705208333334,3.320700714822716,Out of Stock,49.0
D,9895.0,1.941967631141332,In Stock,24.53860160233066
B,147.0,3.3370857650904133,Out of Stock,24.53860160233066
A,3693.0,3.0405392671861478,In Stock,5.0
B,107.0,2.374994990160254,In Stock,24.53860160233066
A,1151.0,4.488094881666713,In Stock,20.0
D,7682.0,1.9773698968656785,In Stock,23.0
C,5024.705208333334,1.9389074371821362,Out of Stock,12.0
B,3318.0,3.0405392671861478,Out of Stock,38.0
B,993.0,3.0405392671861478,Out of Stock,34.0
B,2756.0,3.0405392671861478,In Stock,0.0
B,9565.0,1.5649651747793607,In Stock,11.0
D,6702.0,3.0405392671861478,In Stock,24.53860160233066
A,6258.0,3.0405392671861478,Out of Stock,8.0
B,7678.0,4.201776541230988,Out of Stock,49.0
A,6001.0,3.0405392671861478,In Stock,47.0
D,5229.0,3.0405392671861478,Out of Stock,37.0
D,266.0,3.0405392671861478,In Stock,30.0
B,5768.0,3.0405392671861478,Out of Stock,17.0
B,6998.0,3.0405392671861478,In Stock,47.0
B,9359.0,3.0405392671861478,In Stock,16.0
C,5375.0,2.392243710003453,Out of Stock,47.0
B,6759.0,3.0405392671861478,Out of Stock,14.0
B,3274.0,3.0405392671861478,Out of Stock,20.0
B,1739.0,1.9667804501207962,In Stock,5.0
A,7484.0,3.3452162889901467,In Stock,40.0
B,246.0,1.3615630900811433,Out of Stock,45.0
B,6673.0,4.260866353759928,In Stock,32.0
B,1755.0,4.550257773004424,In Stock,47.0
B,6363.0,3.0405392671861478,Out of Stock,13.0
B,6655.0,3.0405392671861478,In Stock,43.0
B,7983.0,3.3766454980299714,Out of Stock,24.0
A,3592.0,3.7969776703120193,Out of Stock,35.0
A,887.0,3.998443339610503,Out of Stock,0.0
D,6341.0,3.562411989592447,Out of Stock,12.0
B,9170.0,3.0405392671861478,Out of Stock,30.0
D,7553.0,4.189326034817212,Out of Stock,16.0
B,9502.0,4.830796215227716,In Stock,49.0
C,6262.0,2.9579874744568877,Out of Stock,29.0
B,7556.0,3.0405392671861478,Out of Stock,19.0
B,4370.0,2.8245322353319042,In Stock,24.0
B,9091.0,2.169037207978164,In Stock,24.53860160233066
C,3235.0,1.6284740844764531,Out of Stock,9.0
B,9419.0,3.0405392671861478,In Stock,32.0
B,1544.0,4.967522772571357,Out of Stock,3.0
B,8858.0,4.613037193789057,In Stock,34.0
B,1055.0,2.392375890109883,Out of Stock,10.0
A,3330.0,2.9223576661082267,In Stock,17.0
B,6768.0,3.0405392671861478,In Stock,1.0
A,883.0,3.0405392671861478,Out of Stock,42.0
B,4778.0,4.37669173017693,Out of Stock,17.0
B,1190.0,3.0405392671861478,Out of Stock,2.0
B,9790.0,3.329885458571731,In Stock,23.0
D,6481.0,3.807816377026811,Out of Stock,43.0
A,4013.0,3.0405392671861478,Out of Stock,46.0
B,2833.0,3.5406332530284472,Out of Stock,24.53860160233066
B,5000.0,3.0405392671861478,Out of Stock,11.0
D,4094.0,2.927543713075091,Out of Stock,24.53860160233066
A,234.0,3.9572129827064617,In Stock,24.0
D,3931.0,3.0405392671861478,Out of Stock,34.0
B,5700.0,3.0405392671861478,In Stock,36.0
B,3748.0,3.0405392671861478,Out of Stock,28.0
B,1531.0,2.1706912504362723,Out of Stock,1.0
B,6687.0,3.0405392671861478,Out of Stock,24.53860160233066
D,7598.0,3.0405392671861478,Out of Stock,27.0
B,3730.0,1.3982812915855605,In Stock,0.0
B,8578.0,3.0405392671861478,In Stock,48.0
B,269.0,3.0405392671861478,Out of Stock,49.0
B,7210.0,2.7649441263512013,Out of Stock,14.0
B,9488.0,3.0405392671861478,In Stock,24.53860160233066
B,4506.0,3.0405392671861478,In Stock,41.0
B,3329.0,1.5169392101322807,Out of Stock,26.0
B,8863.0,3.0405392671861478,Out of Stock,48.0
B,9433.0,4.6801917117928085,Out of Stock,0.0
B,9716.0,4.763732904886767,In Stock,41.0
D,5686.0,4.721427525804352,In Stock,24.0
B,3787.0,4.803946500935852,In Stock,0.0
D,9256.0,3.0405392671861478,Out of Stock,8.0
B,7343.0,3.0405392671861478,In Stock,24.53860160233066
B,5495.0,2.478120779918933,In Stock,47.0
B,3217.0,3.0405392671861478,Out of Stock,8.0
B,2583.0,4.964562503217159,Out of Stock,6.0
B,9205.0,3.0405392671861478,In Stock,45.0
B,4927.0,3.0405392671861478,Out of Stock,17.0
B,9434.0,1.908790578678894,Out of Stock,3.0
C,3782.0,3.0405392671861478,In Stock,15.0
A,6808.0,3.5813497144954445,In Stock,49.0
B,5024.705208333334,3.0405392671861478,In Stock,7.0
D,1161.0,4.874558346923607,Out of Stock,30.0
B,8589.0,1.4155020277852812,In Stock,31.0
B,4686.0,4.253306774035265,In Stock,5.0
A,4209.0,1.8401845299243051,In Stock,44.0
B,2337.0,2.608383373223816,Out of Stock,24.53860160233066
B,4621.0,3.0405392671861478,In Stock,25.0
C,8447.0,4.526252556068596,Out of Stock,20.0
C,9601.0,1.232166248981582,Out of Stock,29.0
B,6512.0,2.0984687792976677,In Stock,34.0
B,2763.0,3.0405392671861478,Out of Stock,41.0
B,6483.0,1.1300987495383437,Out of Stock,12.0
B,2433.0,3.0405392671861478,In Stock,16.0
C,1956.0,4.9655795654160055,In Stock,31.0
B,4258.0,3.0405392671861478,In Stock,34.0
B,2180.0,1.2768469999479182,Out of Stock,24.53860160233066
C,3070.0,3.0405392671861478,Out of Stock,46.0
B,2846.0,2.8778461725300266,Out of Stock,28.0
B,5562.0,3.3132845156488995,In Stock,6.0
B,894.0,3.0405392671861478,Out of Stock,2.0
B,6742.0,3.0405392671861478,Out of Stock,11.0
C,4820.0,2.7722747646944583,In Stock,45.0
B,9197.0,3.5824623067576855,Out of Stock,35.0
B,7238.0,3.0405392671861478,In Stock,15.0
B,445.0,3.744517987354808,Out of Stock,13.0
C,9252.0,3.0405392671861478,In Stock,24.53860160233066
A,2963.0,3.0405392671861478,Out of Stock,6.0
B,8269.0,3.0405392671861478,In Stock,44.0
C,7216.0,4.522072770322114,In Stock,38.0
B,2558.0,3.0405392671861478,Out of Stock,1.0
A,6700.0,2.737587965062941,In Stock,42.0
B,6750.0,4.138726945707358,Out of Stock,13.0
B,4887.0,3.0405392671861478,Out of Stock,18.0
C,3247.0,3.0405392671861478,In Stock,44.0
B,6760.0,3.0405392671861478,In Stock,6.0
B,1112.0,3.0405392671861478,Out of Stock,34.0
B,6324.0,2.590477282867536,Out of Stock,10.0
B,6277.0,2.1242577299436696,In Stock,3.0
B,1248.0,3.0405392671861478,Out of Stock,5.0
B,4250.0,4.931942728451128,In Stock,30.0
D,5752.0,2.012980595337629,Out of Stock,4.0
D,4568.0,3.0405392671861478,In Stock,47.0
A,9098.0,2.8325898196314716,Out of Stock,41.0
B,205.0,3.0405392671861478,Out of Stock,24.0
B,6277.0,3.0405392671861478,Out of Stock,5.0
B,4378.0,3.0405392671861478,Out of Stock,37.0
